id,date,store_nbr,family,sales,onpromotion
1353326,2015-02-01,30,PREPARED FOODS,37.0,0
1109409,2014-09-16,37,HOME AND KITCHEN I,4.0,0
1430230,2015-03-16,39,EGGS,687.0,2
2534635,2016-11-26,27,BOOKS,1.0,0
2570998,2016-12-16,47,BABY CARE,0.0,0
449113,2013-09-10,10,HOME AND KITCHEN II,0.0,0
1434615,2015-03-19,12,CELEBRATION,0.0,0
88404,2013-02-19,39,PRODUCE,0.0,0
2155165,2016-04-27,3,BABY CARE,0.0,0
206494,2013-04-26,52,GROCERY II,0.0,0
1147145,2014-10-07,45,SEAFOOD,95.687,0
234379,2013-05-12,35,GROCERY II,4.0,0
2232331,2016-06-09,44,GROCERY II,52.0,0
2774094,2017-04-10,45,HOME AND KITCHEN I,36.0,0
1389223,2015-02-21,38,"LIQUOR,WINE,BEER",109.0,0
2438753,2016-10-03,36,LAWN AND GARDEN,5.0,0
62865,2013-02-05,23,AUTOMOTIVE,2.0,0
2596860,2017-01-01,22,MEATS,0.0,0
777894,2014-03-14,35,HOME CARE,80.0,0
150753,2013-03-26,39,DELI,92.763,0
1175002,2014-10-23,28,BOOKS,0.0,0
880378,2014-05-11,11,BOOKS,0.0,0
2988927,2017-08-09,23,HOME CARE,107.0,6
173139,2013-04-08,17,LINGERIE,2.0,0
2242009,2016-06-15,16,"LIQUOR,WINE,BEER",18.0,1
2447345,2016-10-08,27,SEAFOOD,28.228,2
1073427,2014-08-27,28,BEVERAGES,667.0,0
1217115,2014-11-16,1,DELI,74.789,0
664716,2014-01-10,1,PRODUCE,2375.688,0
2691824,2017-02-23,37,HARDWARE,0.0,0
1322035,2015-01-14,52,"LIQUOR,WINE,BEER",0.0,0
2337408,2016-08-07,42,HOME CARE,213.0,7
2979619,2017-08-04,12,HOME AND KITCHEN II,18.0,0
987099,2014-07-09,6,BEVERAGES,2618.0,2
752846,2014-02-28,32,HOME APPLIANCES,0.0,0
1544356,2015-05-19,40,"LIQUOR,WINE,BEER",47.0,0
2577118,2016-12-20,19,HOME AND KITCHEN II,13.0,4
1207759,2014-11-10,46,PERSONAL CARE,569.0,0
2537196,2016-11-27,48,MEATS,1325.011,2
523297,2013-10-21,41,HOME AND KITCHEN II,0.0,0
101136,2013-02-26,46,MEATS,981.611,0
2659071,2017-02-05,18,PRODUCE,2686.275,3
1338179,2015-01-23,6,PREPARED FOODS,147.139,1
1656879,2015-07-21,48,HOME AND KITCHEN I,31.0,0
1833815,2015-10-29,13,BREAD/BAKERY,107.0,0
1641781,2015-07-13,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
381472,2013-08-03,12,PERSONAL CARE,148.0,0
2470946,2016-10-21,4,BREAD/BAKERY,466.282,2
1046397,2014-08-12,2,AUTOMOTIVE,5.0,0
1325156,2015-01-16,40,DAIRY,438.0,1
1132915,2014-09-29,46,PERSONAL CARE,605.0,2
2291254,2016-07-12,47,SCHOOL AND OFFICE SUPPLIES,2.0,0
408405,2013-08-18,18,PRODUCE,0.0,0
699738,2014-01-29,42,CELEBRATION,0.0,0
433725,2013-09-01,29,CELEBRATION,0.0,0
428594,2013-08-29,34,MAGAZINES,0.0,0
911231,2014-05-28,27,BEAUTY,1.0,0
2305307,2016-07-20,41,PET SUPPLIES,7.0,0
947853,2014-06-17,53,PLAYERS AND ELECTRONICS,0.0,0
1501337,2015-04-25,34,BEAUTY,1.0,0
1866748,2015-11-16,37,BOOKS,0.0,0
2643578,2017-01-27,33,HARDWARE,0.0,0
1323148,2015-01-15,34,GROCERY II,0.0,0
2795982,2017-04-23,1,MEATS,122.285,0
479511,2013-09-27,13,LINGERIE,3.0,0
1252754,2014-12-06,1,DAIRY,702.0,2
1581285,2015-06-09,27,MEATS,241.27701,0
1141215,2014-10-04,3,DELI,531.202,1
1795317,2015-10-07,32,HOME CARE,57.0,1
2823704,2017-05-08,37,PET SUPPLIES,13.0,1
1269314,2014-12-15,24,BEAUTY,8.0,0
549962,2013-11-05,4,HOME APPLIANCES,0.0,0
1980509,2016-01-20,29,HARDWARE,1.0,0
1284695,2014-12-23,6,BREAD/BAKERY,469.493,2
2418850,2016-09-22,28,HOME AND KITCHEN II,7.0,0
1927715,2015-12-20,47,LAWN AND GARDEN,11.0,0
1204894,2014-11-09,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2432558,2016-09-30,12,PREPARED FOODS,38.0,1
495414,2013-10-06,1,HOME CARE,0.0,0
341834,2013-07-11,5,LAWN AND GARDEN,6.0,0
503420,2013-10-10,34,BREAD/BAKERY,845.0,0
1640709,2015-07-12,44,HOME AND KITCHEN I,159.0,0
805895,2014-03-30,21,BEAUTY,0.0,0
2758907,2017-04-02,2,DAIRY,1528.0,3
1891289,2015-11-30,25,PET SUPPLIES,2.0,0
2747041,2017-03-26,36,"LIQUOR,WINE,BEER",102.0,3
2738416,2017-03-21,44,EGGS,448.0,0
1341313,2015-01-25,43,POULTRY,168.038,0
2760160,2017-04-02,54,CLEANING,1671.0,21
2905521,2017-06-23,33,BEVERAGES,1090.0,30
2167590,2016-05-04,28,HOME CARE,258.0,3
2623593,2017-01-16,22,PLAYERS AND ELECTRONICS,10.0,0
709332,2014-02-04,11,PRODUCE,0.0,0
1126790,2014-09-26,25,BREAD/BAKERY,200.735,1
1639747,2015-07-12,18,EGGS,230.0,0
683504,2014-01-20,37,DAIRY,991.0,0
1918500,2015-12-15,39,GROCERY I,4384.391,6
2018122,2016-02-10,34,CLEANING,1034.0,2
125869,2013-03-12,40,CLEANING,774.0,0
690159,2014-01-24,23,PRODUCE,1058.249,0
2900309,2017-06-20,37,BREAD/BAKERY,508.29102,0
2258262,2016-06-24,22,CELEBRATION,8.0,0
267412,2013-05-31,12,GROCERY II,13.0,0
799299,2014-03-26,36,CELEBRATION,2.0,0
2413597,2016-09-19,30,EGGS,168.0,12
262897,2013-05-28,35,LADIESWEAR,0.0,0
1686497,2015-08-07,29,SEAFOOD,12.0,1
1621291,2015-07-01,5,BABY CARE,0.0,0
1843777,2015-11-03,42,BABY CARE,0.0,0
2087273,2016-03-20,24,MAGAZINES,12.0,0
1916068,2015-12-14,20,"LIQUOR,WINE,BEER",19.0,0
457368,2013-09-14,41,LINGERIE,13.0,0
2833423,2017-05-14,10,EGGS,55.0,0
845603,2014-04-21,35,FROZEN FOODS,12.0,0
2380857,2016-09-01,12,CELEBRATION,12.0,0
1873360,2015-11-20,22,HOME AND KITCHEN II,18.0,0
2680838,2017-02-17,29,HOME APPLIANCES,1.0,0
1287681,2014-12-26,39,LINGERIE,1.0,0
1939087,2015-12-28,17,CLEANING,1257.0,0
626234,2013-12-18,3,PET SUPPLIES,0.0,0
51762,2013-01-30,11,HOME CARE,0.0,0
2793122,2017-04-21,3,BEAUTY,15.0,0
1394761,2015-02-24,43,HOME AND KITCHEN II,11.0,0
2583430,2016-12-23,45,PERSONAL CARE,732.0,13
2700513,2017-02-28,30,MEATS,51.019,0
1202008,2014-11-07,35,HOME AND KITCHEN II,2.0,0
2478415,2016-10-25,49,HOME AND KITCHEN II,14.0,1
658469,2014-01-06,34,LAWN AND GARDEN,3.0,0
2962357,2017-07-25,28,GROCERY II,4.0,0
276432,2013-06-05,15,MEATS,126.864,0
1613097,2015-06-27,2,MEATS,530.428,0
936251,2014-06-11,29,DAIRY,0.0,0
1494670,2015-04-21,47,BABY CARE,0.0,0
2111187,2016-04-02,45,GROCERY I,17246.0,32
1166429,2014-10-18,37,FROZEN FOODS,196.5,1
106957,2013-03-02,10,BOOKS,0.0,0
2692540,2017-02-23,8,BOOKS,2.0,0
263825,2013-05-29,11,MAGAZINES,0.0,0
2922565,2017-07-03,11,LADIESWEAR,25.0,0
911705,2014-05-28,4,HARDWARE,0.0,0
1055268,2014-08-17,18,PLAYERS AND ELECTRONICS,0.0,0
2345555,2016-08-12,21,HARDWARE,1.0,0
43904,2013-01-25,40,HARDWARE,0.0,0
1056049,2014-08-17,4,HOME AND KITCHEN II,0.0,0
1776986,2015-09-27,19,BEAUTY,2.0,0
211974,2013-04-29,7,HOME AND KITCHEN I,0.0,0
1605856,2015-06-23,17,EGGS,123.0,0
123074,2013-03-11,12,HOME APPLIANCES,0.0,0
2741655,2017-03-23,35,HOME AND KITCHEN I,4.0,0
1847992,2015-11-06,10,PERSONAL CARE,173.0,0
2786228,2017-04-17,36,BREAD/BAKERY,436.0,9
711649,2014-02-05,27,BOOKS,0.0,0
2901945,2017-06-21,32,MEATS,70.685,0
587139,2013-11-26,33,BEVERAGES,528.0,0
2756377,2017-03-31,48,LADIESWEAR,25.0,0
1907649,2015-12-09,34,HOME CARE,205.0,0
1177554,2014-10-24,49,HOME AND KITCHEN I,15.0,0
1789439,2015-10-04,18,HARDWARE,4.0,0
2763576,2017-04-04,5,MEATS,223.071,0
2955093,2017-07-21,24,DELI,351.014,63
685003,2014-01-21,29,"LIQUOR,WINE,BEER",0.0,0
12470,2013-01-07,9,PREPARED FOODS,31.0,0
1424633,2015-03-13,31,MAGAZINES,0.0,0
1010805,2014-07-23,20,HOME AND KITCHEN I,0.0,0
434657,2013-09-01,54,HARDWARE,0.0,0
411027,2013-08-19,41,GROCERY I,2019.0,0
1688368,2015-08-08,31,"LIQUOR,WINE,BEER",80.0,0
1638423,2015-07-11,30,CELEBRATION,5.0,0
1696489,2015-08-13,1,PERSONAL CARE,140.0,2
1881620,2015-11-24,53,PET SUPPLIES,3.0,0
856247,2014-04-27,33,PREPARED FOODS,55.0,0
1183954,2014-10-28,29,GROCERY II,0.0,0
225766,2013-05-07,43,GROCERY II,1.0,0
434391,2013-09-01,47,GROCERY I,14392.0,0
2816218,2017-05-04,27,SCHOOL AND OFFICE SUPPLIES,1.0,0
2194933,2016-05-19,45,BOOKS,0.0,0
2183832,2016-05-13,33,MEATS,216.832,0
112091,2013-03-04,53,MAGAZINES,0.0,0
2627650,2017-01-18,36,PERSONAL CARE,187.0,11
839131,2014-04-17,53,CLEANING,0.0,0
182091,2013-04-13,18,PRODUCE,0.0,0
2149359,2016-04-24,17,BEVERAGES,6013.0,27
1302767,2015-01-04,12,PET SUPPLIES,0.0,0
2442050,2016-10-05,29,HOME APPLIANCES,0.0,0
1839026,2015-11-01,1,BEAUTY,0.0,0
1613526,2015-06-27,31,MEATS,309.037,0
1317674,2015-01-12,30,HOME APPLIANCES,1.0,0
1441331,2015-03-22,5,MAGAZINES,0.0,0
771228,2014-03-10,48,HOME CARE,495.0,0
1170755,2014-10-20,9,HARDWARE,2.0,0
2006317,2016-02-03,52,HOME AND KITCHEN II,0.0,0
352499,2013-07-17,49,PET SUPPLIES,0.0,0
2573568,2016-12-18,19,PRODUCE,589.826,2
364370,2013-07-24,32,HOME APPLIANCES,0.0,0
631439,2013-12-21,26,HOME APPLIANCES,0.0,0
2653699,2017-02-02,18,BOOKS,0.0,0
2175096,2016-05-08,39,AUTOMOTIVE,11.0,0
2376942,2016-08-29,51,HOME CARE,298.0,4
2929786,2017-07-07,14,GROCERY II,13.0,0
2280045,2016-07-06,33,DELI,135.0,4
747853,2014-02-25,42,CLEANING,0.0,0
999779,2014-07-17,11,FROZEN FOODS,118.0,0
2806304,2017-04-28,49,HOME APPLIANCES,3.0,0
2026111,2016-02-14,9,EGGS,272.0,0
995829,2014-07-14,5,LINGERIE,5.0,0
2792404,2017-04-21,1,EGGS,164.0,28
364582,2013-07-24,38,SCHOOL AND OFFICE SUPPLIES,0.0,0
1778713,2015-09-28,17,GROCERY II,2.0,0
2375762,2016-08-29,19,PET SUPPLIES,0.0,0
249353,2013-05-20,6,BREAD/BAKERY,413.761,0
266509,2013-05-30,37,BABY CARE,0.0,0
1438297,2015-03-21,15,PERSONAL CARE,223.0,0
1554016,2015-05-25,12,GROCERY II,0.0,0
2469763,2016-10-20,7,EGGS,244.0,2
1815102,2015-10-18,38,BEVERAGES,4369.0,6
1216227,2014-11-15,34,GROCERY I,4430.881,12
2502068,2016-11-08,13,DAIRY,331.0,14
187162,2013-04-16,10,LADIESWEAR,0.0,0
1258884,2014-12-09,31,AUTOMOTIVE,11.0,0
761935,2014-03-05,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
1317415,2015-01-12,23,"LIQUOR,WINE,BEER",16.0,0
2377824,2016-08-30,27,DELI,207.291,3
1085493,2014-09-03,16,MEATS,94.406,0
994223,2014-07-13,54,SEAFOOD,3.0,0
2722923,2017-03-13,1,PLAYERS AND ELECTRONICS,10.0,0
1548179,2015-05-21,48,HOME APPLIANCES,0.0,0
1928496,2015-12-21,2,DELI,375.964,1
1308551,2015-01-07,25,BEAUTY,1.0,0
1147773,2014-10-08,14,AUTOMOTIVE,5.0,0
2965623,2017-07-27,2,GROCERY I,3165.0,60
821740,2014-04-08,16,CLEANING,977.0,0
347153,2013-07-14,49,PET SUPPLIES,0.0,0
440328,2013-09-05,14,DELI,123.0,0
404940,2013-08-16,20,PRODUCE,0.0,0
1110281,2014-09-17,11,PREPARED FOODS,30.0,0
614110,2013-12-11,4,GROCERY II,22.0,0
952600,2014-06-20,37,"LIQUOR,WINE,BEER",215.0,0
2618748,2017-01-13,37,AUTOMOTIVE,0.0,0
298337,2013-06-17,3,HOME APPLIANCES,0.0,0
13678,2013-01-08,42,HOME AND KITCHEN II,0.0,0
969558,2014-06-30,13,HOME CARE,0.0,0
1139709,2014-10-03,37,LINGERIE,19.0,0
410853,2013-08-19,37,BEVERAGES,776.0,0
781871,2014-03-16,47,BEAUTY,14.0,0
381564,2013-08-03,15,HOME CARE,0.0,0
265123,2013-05-29,48,BABY CARE,0.0,0
1409322,2015-03-04,51,MEATS,639.068,0
1038051,2014-08-07,35,BEVERAGES,678.0,2
56034,2013-02-01,31,AUTOMOTIVE,10.0,0
2930503,2017-07-07,34,BOOKS,0.0,0
2898644,2017-06-19,4,MAGAZINES,9.0,0
856383,2014-04-27,38,AUTOMOTIVE,13.0,0
2797797,2017-04-24,10,MEATS,115.227005,2
1747951,2015-09-10,53,CLEANING,515.0,3
895948,2014-05-19,47,SCHOOL AND OFFICE SUPPLIES,0.0,0
2347083,2016-08-13,14,MEATS,393.78,0
292873,2013-06-14,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
1970354,2016-01-14,43,MAGAZINES,1.0,0
2260424,2016-06-25,32,MAGAZINES,0.0,0
187198,2013-04-16,11,"LIQUOR,WINE,BEER",20.0,0
411082,2013-08-19,43,BABY CARE,0.0,0
2481618,2016-10-27,39,HOME CARE,228.0,13
1076922,2014-08-29,26,AUTOMOTIVE,0.0,0
2686886,2017-02-20,48,PET SUPPLIES,12.0,0
821116,2014-04-07,48,EGGS,126.0,0
1050434,2014-08-14,32,FROZEN FOODS,10.0,0
136890,2013-03-18,5,CELEBRATION,0.0,0
728625,2014-02-14,52,HOME CARE,0.0,0
512329,2013-10-15,34,BOOKS,0.0,0
1827851,2015-10-25,45,HARDWARE,3.0,0
2019515,2016-02-11,23,HARDWARE,0.0,0
565273,2013-11-14,2,HOME AND KITCHEN II,0.0,0
2476845,2016-10-24,54,PRODUCE,478.554,4
884852,2014-05-13,36,MAGAZINES,0.0,0
75177,2013-02-12,19,BEVERAGES,949.0,0
1373451,2015-02-12,45,MEATS,671.265,0
2461080,2016-10-16,13,CELEBRATION,5.0,0
1806093,2015-10-13,35,BEVERAGES,2089.0,14
960041,2014-06-24,46,BREAD/BAKERY,386.717,0
588464,2013-11-27,20,DAIRY,0.0,0
2422204,2016-09-24,22,BOOKS,0.0,0
8626,2013-01-05,50,GROCERY II,43.0,0
2546885,2016-12-03,20,FROZEN FOODS,179.0,21
1703366,2015-08-16,52,BREAD/BAKERY,0.0,0
2717614,2017-03-10,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
2360055,2016-08-20,28,PLAYERS AND ELECTRONICS,7.0,0
2264275,2016-06-27,40,GROCERY II,10.0,0
174632,2013-04-08,9,PREPARED FOODS,65.0,0
1869326,2015-11-18,1,DAIRY,832.0,1
508618,2013-10-13,3,"LIQUOR,WINE,BEER",0.0,0
789620,2014-03-21,14,PREPARED FOODS,55.0,0
2314378,2016-07-25,46,"LIQUOR,WINE,BEER",58.0,1
1049901,2014-08-14,18,CELEBRATION,0.0,0
262828,2013-05-28,33,HOME AND KITCHEN II,0.0,0
2492055,2016-11-02,31,PLAYERS AND ELECTRONICS,6.0,0
589708,2013-11-27,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
735484,2014-02-18,45,GROCERY II,53.0,0
648815,2014-01-01,14,BEAUTY,0.0,0
2641517,2017-01-26,25,SEAFOOD,1.0,0
2468989,2016-10-20,34,POULTRY,149.198,0
1616181,2015-06-28,7,CELEBRATION,17.0,0
892935,2014-05-18,13,LINGERIE,2.0,0
1527522,2015-05-10,19,HOME CARE,196.0,0
358238,2013-07-21,10,MAGAZINES,0.0,0
2779624,2017-04-13,50,BABY CARE,0.0,0
342898,2013-07-12,3,POULTRY,512.97,0
2349672,2016-08-14,37,CELEBRATION,2.0,0
483365,2013-09-29,21,HARDWARE,0.0,0
2643914,2017-01-27,42,LAWN AND GARDEN,50.0,0
1814043,2015-10-17,9,AUTOMOTIVE,13.0,0
2383064,2016-09-02,24,BEAUTY,7.0,0
2648530,2017-01-30,22,HOME AND KITCHEN II,14.0,0
338921,2013-07-10,19,FROZEN FOODS,18.755001,0
114060,2013-03-06,1,GROCERY I,2475.0,0
1052900,2014-08-15,51,BEAUTY,7.0,0
2019613,2016-02-11,26,GROCERY II,3.0,0
2408365,2016-09-16,33,PERSONAL CARE,145.0,10
2395324,2016-09-09,18,LADIESWEAR,0.0,0
2888246,2017-06-13,48,LAWN AND GARDEN,16.0,0
2810734,2017-05-01,23,PERSONAL CARE,275.0,8
1843958,2015-11-03,47,HOME APPLIANCES,4.0,0
2592089,2016-12-29,39,BREAD/BAKERY,518.0,1
1075323,2014-08-28,30,HOME CARE,0.0,0
2129068,2016-04-12,47,CLEANING,1776.0,6
1201682,2014-11-07,26,LAWN AND GARDEN,0.0,0
1274742,2014-12-18,26,HOME CARE,99.0,0
1829319,2015-10-26,36,PRODUCE,1120.566,0
816287,2014-04-05,12,SEAFOOD,0.0,0
2524718,2016-11-20,48,LAWN AND GARDEN,8.0,0
1030080,2014-08-03,11,HOME CARE,0.0,0
1873314,2015-11-20,21,BEVERAGES,1772.0,5
2608436,2017-01-07,47,HOME APPLIANCES,2.0,0
1853980,2015-11-09,29,CLEANING,717.0,1
1479225,2015-04-13,14,AUTOMOTIVE,1.0,0
1950025,2016-01-03,23,"LIQUOR,WINE,BEER",0.0,0
1671932,2015-07-30,20,LAWN AND GARDEN,3.0,0
2921275,2017-07-02,25,HOME AND KITCHEN II,17.0,1
2308952,2016-07-22,44,DAIRY,2487.0,17
872914,2014-05-06,50,SCHOOL AND OFFICE SUPPLIES,0.0,0
979291,2014-07-05,36,HOME AND KITCHEN II,8.0,0
1765996,2015-09-21,10,BABY CARE,0.0,0
187420,2013-04-16,18,GROCERY II,25.0,0
2089614,2016-03-21,4,LINGERIE,5.0,0
2220104,2016-06-02,50,PREPARED FOODS,113.054,0
2558807,2016-12-09,54,LAWN AND GARDEN,0.0,0
1373832,2015-02-12,7,DELI,188.23601,1
1305856,2015-01-05,49,GROCERY II,28.0,0
199570,2013-04-22,9,LADIESWEAR,0.0,0
1102111,2014-09-12,32,EGGS,111.0,0
361082,2013-07-22,4,PREPARED FOODS,112.83,0
2196497,2016-05-20,39,HOME APPLIANCES,2.0,0
2040306,2016-02-22,7,HOME AND KITCHEN I,9.0,0
1728428,2015-08-30,6,LAWN AND GARDEN,5.0,0
1462601,2015-04-03,47,DAIRY,2456.0,2
2784659,2017-04-16,41,LAWN AND GARDEN,32.0,0
2775975,2017-04-11,48,HOME AND KITCHEN I,18.0,1
1725953,2015-08-29,36,LAWN AND GARDEN,3.0,0
224947,2013-05-07,20,LADIESWEAR,0.0,0
2580035,2016-12-21,5,PREPARED FOODS,62.645,2
1362852,2015-02-06,48,HOME CARE,0.0,0
1079807,2014-08-30,7,HARDWARE,1.0,0
996432,2014-07-15,17,PRODUCE,750.754,51
1880864,2015-11-24,32,PREPARED FOODS,11.0,0
1818107,2015-10-20,22,BREAD/BAKERY,138.0,0
371307,2013-07-28,27,MEATS,335.961,0
741514,2014-02-22,15,BOOKS,0.0,0
306307,2013-06-21,53,BABY CARE,0.0,0
443673,2013-09-06,8,LINGERIE,15.0,0
2754034,2017-03-30,32,LADIESWEAR,0.0,0
1004815,2014-07-19,51,SCHOOL AND OFFICE SUPPLIES,6.0,0
840751,2014-04-18,49,EGGS,401.0,0
1820638,2015-10-21,42,POULTRY,175.403,0
1296437,2014-12-31,34,SEAFOOD,3.0,0
1829449,2015-10-26,4,POULTRY,390.606,0
2558428,2016-12-09,44,BOOKS,4.0,0
165029,2013-04-03,39,PREPARED FOODS,50.0,0
2554355,2016-12-07,3,MAGAZINES,14.0,0
1507546,2015-04-28,9,CLEANING,1202.0,2
2160065,2016-04-30,17,HOME APPLIANCES,2.0,0
1002839,2014-07-18,47,BEAUTY,9.0,0
2100434,2016-03-27,43,HOME APPLIANCES,0.0,0
2349792,2016-08-14,4,PLAYERS AND ELECTRONICS,6.0,0
2564604,2016-12-13,18,DELI,150.086,7
2440070,2016-10-04,23,HOME APPLIANCES,0.0,0
286960,2013-06-11,10,PERSONAL CARE,151.0,0
1813002,2015-10-17,29,HOME AND KITCHEN I,38.0,0
2491048,2016-11-01,53,EGGS,130.0,1
2925919,2017-07-04,6,CLEANING,1269.0,44
2037915,2016-02-21,4,AUTOMOTIVE,4.0,0
658330,2014-01-06,30,GROCERY II,4.0,0
1802255,2015-10-11,27,PET SUPPLIES,5.0,0
1270913,2014-12-16,19,HOME APPLIANCES,1.0,0
2884370,2017-06-11,4,BREAD/BAKERY,657.925,0
341286,2013-07-11,35,AUTOMOTIVE,2.0,0
2180661,2016-05-11,44,LINGERIE,6.0,0
1617420,2015-06-29,40,MEATS,138.212,0
2638962,2017-01-24,53,HOME CARE,163.0,8
2360109,2016-08-20,3,HOME AND KITCHEN I,116.0,0
2918908,2017-06-30,9,PERSONAL CARE,419.0,10
166470,2013-04-04,3,HOME CARE,0.0,0
739071,2014-02-20,46,BEVERAGES,1558.0,0
326398,2013-07-03,17,POULTRY,138.538,0
1030284,2014-08-03,17,MEATS,509.2,0
1496075,2015-04-22,36,LAWN AND GARDEN,4.0,0
2973565,2017-07-31,42,BABY CARE,0.0,0
1905266,2015-12-08,18,FROZEN FOODS,96.222,0
465032,2013-09-18,7,PREPARED FOODS,188.86,0
539120,2013-10-30,35,SEAFOOD,0.0,0
4151,2013-01-03,25,PET SUPPLIES,0.0,0
368321,2013-07-26,43,DAIRY,66.0,0
1515307,2015-05-03,26,GROCERY II,6.0,0
235639,2013-05-13,20,LADIESWEAR,0.0,0
2293880,2016-07-14,21,HOME APPLIANCES,0.0,0
1673704,2015-07-31,20,EGGS,45.0,0
1818489,2015-10-20,32,MEATS,77.457,0
2726360,2017-03-14,6,SEAFOOD,39.776,1
2655659,2017-02-03,22,HOME APPLIANCES,0.0,0
2594582,2016-12-30,9,MAGAZINES,6.0,0
1288268,2014-12-26,6,HARDWARE,0.0,0
896032,2014-05-19,5,HOME AND KITCHEN II,0.0,0
880519,2014-05-11,15,GROCERY II,9.0,0
1591066,2015-06-14,51,BOOKS,0.0,0
1896387,2015-12-03,19,DELI,305.0,0
1088624,2014-09-04,53,LAWN AND GARDEN,0.0,0
666807,2014-01-11,19,DELI,336.0,0
903095,2014-05-23,48,HOME APPLIANCES,4.0,0
61800,2013-02-04,42,MEATS,0.0,0
1593787,2015-06-16,28,LADIESWEAR,0.0,0
1866281,2015-11-16,23,SEAFOOD,16.42,0
968319,2014-06-29,29,AUTOMOTIVE,0.0,0
1635948,2015-07-10,11,CELEBRATION,7.0,0
16917,2013-01-10,33,LINGERIE,10.0,0
2046534,2016-02-26,31,CELEBRATION,3.0,0
109135,2013-03-03,21,BOOKS,0.0,0
2155496,2016-04-27,39,BEAUTY,2.0,0
1460510,2015-04-02,38,PREPARED FOODS,263.06,0
626531,2013-12-18,38,PET SUPPLIES,0.0,0
1427322,2015-03-14,8,CELEBRATION,0.0,0
755544,2014-03-01,9,DELI,736.982,0
2224760,2016-06-05,31,SEAFOOD,6.0,0
1128696,2014-09-27,28,PRODUCE,1328.682,0
1584411,2015-06-11,15,HOME AND KITCHEN I,27.0,0
1201728,2014-11-07,28,AUTOMOTIVE,11.0,0
2307471,2016-07-21,52,GROCERY I,0.0,0
180678,2013-04-12,29,BEVERAGES,0.0,0
2881664,2017-06-10,14,BREAD/BAKERY,233.0,0
113335,2013-03-05,39,GROCERY II,26.0,0
211286,2013-04-29,37,LAWN AND GARDEN,17.0,0
2210856,2016-05-28,41,LINGERIE,3.0,0
2273058,2016-07-02,37,HOME CARE,341.0,2
202986,2013-04-24,54,BEVERAGES,277.0,0
2912759,2017-06-27,36,HARDWARE,1.0,0
2832079,2017-05-13,22,LADIESWEAR,19.0,0
2459047,2016-10-14,6,LADIESWEAR,21.0,0
1669436,2015-07-28,5,SEAFOOD,26.838,0
1263887,2014-12-12,21,LAWN AND GARDEN,0.0,0
2130610,2016-04-13,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
451979,2013-09-11,40,FROZEN FOODS,11.0,0
208037,2013-04-27,46,BREAD/BAKERY,666.05,0
1804354,2015-10-12,36,GROCERY II,7.0,0
1367906,2015-02-09,4,MAGAZINES,0.0,0
496438,2013-10-06,38,LADIESWEAR,0.0,0
2620107,2017-01-14,25,CELEBRATION,17.0,0
2666920,2017-02-09,38,PERSONAL CARE,204.0,8
72058,2013-02-10,30,LADIESWEAR,0.0,0
293412,2013-06-14,41,DELI,122.344,0
2620099,2017-01-14,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
1757494,2015-09-16,21,GROCERY II,16.0,0
453429,2013-09-12,31,DELI,169.556,0
2685448,2017-02-19,9,CLEANING,1800.0,27
1646196,2015-07-15,48,MEATS,746.144,0
2042004,2016-02-23,53,PRODUCE,971.361,0
1640144,2015-07-12,29,FROZEN FOODS,53.0,0
1872913,2015-11-20,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2495421,2016-11-04,26,PLAYERS AND ELECTRONICS,0.0,0
200268,2013-04-23,28,MEATS,100.264,0
2604351,2017-01-05,32,MEATS,86.472,15
58225,2013-02-02,42,GROCERY II,0.0,0
1487768,2015-04-17,52,PREPARED FOODS,0.0,0
1945325,2015-12-31,41,DAIRY,725.0,5
1962706,2016-01-10,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
878721,2014-05-10,14,PRODUCE,0.0,0
1287736,2014-12-26,40,EGGS,137.0,0
2456105,2016-10-13,23,HARDWARE,0.0,0
1741236,2015-09-07,15,MEATS,135.597,0
219800,2013-05-04,26,LAWN AND GARDEN,0.0,0
319478,2013-06-29,23,BREAD/BAKERY,246.243,0
2678262,2017-02-15,7,HOME AND KITCHEN I,38.0,5
248310,2013-05-20,26,HOME CARE,0.0,0
1650847,2015-07-18,29,"LIQUOR,WINE,BEER",345.0,0
2444309,2016-10-06,41,SEAFOOD,5.222,1
1908683,2015-12-10,13,PREPARED FOODS,10.0,0
105871,2013-03-01,3,CLEANING,1974.0,0
2133296,2016-04-15,16,FROZEN FOODS,24.0,0
2056569,2016-03-03,13,DELI,160.0,0
568149,2013-11-15,5,LINGERIE,21.0,0
609664,2013-12-09,15,"LIQUOR,WINE,BEER",48.0,0
2006755,2016-02-04,15,PERSONAL CARE,170.0,0
1599731,2015-06-19,44,MAGAZINES,3.0,0
1549643,2015-05-22,39,PREPARED FOODS,40.114,0
372319,2013-07-28,6,GROCERY II,28.0,0
1464032,2015-04-04,37,LAWN AND GARDEN,22.0,0
1765591,2015-09-20,48,PERSONAL CARE,1297.0,7
